,Unnamed: 0,img_name,category,beauty_scores,score
5120,5120,38287568.jpg,nature,"[4, 3, 3, 3, 3, 3, 3, 3, 3, 3]",2
5344,5344,5354531955.jpg,nature,"[4, 3, 3, 3, 3]",2
6504,6504,5994510878.jpg,nature,"[3, 3, 3, 3, 3, 3]",2
1558,1558,4224446594.jpg,people,"[3, 2, 2, 5, 3]",2
12870,12870,7396997786.jpg,nature,"[3, 3, 3, 3, 2]",2
5886,5886,3875576415.jpg,people,"[3, 4, 4, 3, 3]",2
5688,5688,134841340.jpg,animals,"[3, 3, 4, 4, 4]",3
12474,12474,6992696209.jpg,nature,"[4, 2, 3, 3, 3]",2
3523,3523,5964400251.jpg,animals,"[3, 4, 4, 3, 4, 4]",3
4542,4542,50649875.jpg,people,"[3, 4, 3, 2, 4]",2
7757,7757,3942233023.jpg,nature,"[3, 2, 3, 3, 3]",2
3400,3400,7477049168.jpg,people,"[4, 4, 4, 4, 4]",3
13149,13149,5333628959.jpg,people,"[3, 3, 3, 3, 2]",2
4629,4629,8530438189.jpg,people,"[3, 3, 4, 3, 3, 3, 3, 3, 3, 3]",2
4630,4630,6161176919.jpg,animals,"[4, 3, 4, 3, 4]",3
11153,11153,6088032527.jpg,nature,"[4, 3, 5, 4, 3]",3
6011,6011,5421131695.jpg,urban,"[4, 4, 3, 4, 4]",3
2652,2652,7002077346.jpg,nature,"[2, 2, 2, 2, 2]",1
11245,11245,7542485118.jpg,urban,"[3, 4, 3, 3, 4]",2
10062,10062,4144054691.jpg,nature,"[3, 4, 3, 3, 4]",2
11013,11013,8210532752.jpg,animals,"[4, 4, 4, 4, 4]",3
11058,11058,5893890790.jpg,urban,"[4, 4, 3, 3, 4]",3
10679,10679,3154802366.jpg,urban,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",2
292,292,1253295088.jpg,animals,"[2, 3, 3, 2, 2, 2]",1
2836,2836,7270669546.jpg,people,"[3, 3, 5, 4, 3]",3
9933,9933,233590560.jpg,nature,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",2
12014,12014,3244728286.jpg,urban,"[3, 3, 3, 4, 3]",2
12560,12560,5979777221.jpg,people,"[3, 3, 3, 2, 3]",2
2870,2870,6828932068.jpg,people,"[4, 3, 3, 3, 3]",2
12145,12145,8455725888.jpg,people,"[3, 3, 3, 3, 3]",2
10833,10833,5467224067.jpg,animals,"[3, 4, 3, 3, 4]",2
9564,9564,7228769542.jpg,nature,"[3, 5, 3, 3, 5]",3
10567,10567,6289350717.jpg,people,"[3, 4, 3, 3, 3, 3, 4, 3, 3, 3]",2
7580,7580,218048938.jpg,urban,"[4, 4, 4, 4, 4]",3
1318,1318,8228803198.jpg,nature,"[3, 4, 3, 4, 3]",2
2730,2730,2437096734.jpg,animals,"[3, 3, 4, 3, 4, 3]",2
8879,8879,5265226359.jpg,urban,"[3, 4, 5, 4, 3]",3
9460,9460,8515372264.jpg,nature,"[3, 4, 4, 4, 4]",3
8249,8249,3935340887.jpg,urban,"[3, 3, 3, 2, 3]",2
8178,8178,623826188.jpg,nature,"[3, 3, 3, 3, 3]",2
12392,12392,8284187848.jpg,animals,"[3, 4, 4, 4, 4]",3
2228,2228,2766593231.jpg,nature,"[3, 4, 3, 3, 4]",2
6888,6888,3780936243.jpg,urban,"[3, 3, 3, 3, 3]",2
4418,4418,8167481124.jpg,people,"[3, 3, 3, 2, 3]",2
8324,8324,6871290760.jpg,people,"[3, 5, 4, 1, 3]",2
5130,5130,4723605095.jpg,nature,"[3, 3, 3, 3, 3]",2
4896,4896,2907228676.jpg,nature,"[4, 2, 3, 2, 3]",2
5706,5706,2314106867.jpg,urban,"[5, 5, 4, 4, 3, 4]",3
356,356,6171927833.jpg,people,"[4, 3, 3, 4, 3]",2
10444,10444,7424955086.jpg,nature,"[4, 3, 3, 3, 3]",2
11873,11873,8346548036.jpg,people,"[4, 4, 4, 4, 4]",3
4584,4584,4540584966.jpg,urban,"[3, 4, 3, 3, 3]",2
837,837,355192329.jpg,animals,"[3, 4, 3, 3, 4, 4, 3, 4, 4, 3, 3]",2
266,266,8197696184.jpg,animals,"[4, 3, 5, 3, 4, 4, 4]",3
2006,2006,887663462.jpg,animals,"[4, 4, 3, 3, 4, 4]",3
5568,5568,6962973235.jpg,people,"[3, 5, 2, 3, 4]",2
10842,10842,8248181294.jpg,animals,"[4, 5, 4, 5, 5]",4
2362,2362,3803811317.jpg,animals,"[3, 4, 4, 4, 4]",3
5740,5740,2409428301.jpg,urban,"[4, 3, 3, 3, 3]",2
10063,10063,7429072290.jpg,people,"[3, 3, 3, 3, 4]",2
11178,11178,2050011317.jpg,animals,"[3, 3, 2, 2, 2]",1
9918,9918,7010744479.jpg,nature,"[3, 3, 3, 3, 3]",2
8317,8317,2728520587.jpg,nature,"[3, 4, 3, 3, 3, 4, 3, 3, 3, 3]",2
4981,4981,6162445894.jpg,people,"[3, 4, 4, 3, 5]",3
826,826,6992962266.jpg,animals,"[4, 3, 4, 4, 4]",3
10834,10834,113776754.jpg,nature,"[3, 3, 3, 3, 3]",2
4253,4253,2547855075.jpg,animals,"[4, 3, 4, 4, 4]",3
5008,5008,5830444245.jpg,nature,"[3, 3, 3, 3, 3]",2
12090,12090,4352426360.jpg,animals,"[3, 4, 4, 4, 4]",3
9717,9717,8473432397.jpg,urban,"[3, 4, 3, 5, 4]",3
1441,1441,7192259924.jpg,urban,"[3, 3, 3, 3, 3]",2
3066,3066,3775101741.jpg,nature,"[3, 4, 2, 4, 3]",2
10646,10646,2901622268.jpg,people,"[2, 3, 2, 3, 2]",1
2748,2748,5771303559.jpg,nature,"[3, 3, 4, 3, 4]",2
6133,6133,7961164452.jpg,urban,"[3, 3, 3, 3, 3]",2
12761,12761,3911045011.jpg,nature,"[4, 3, 4, 4, 3, 3, 2, 3, 3, 4, 4]",2
3061,3061,2293658335.jpg,animals,"[5, 4, 4, 4, 5]",3
13434,13434,3059189361.jpg,animals,"[3, 4, 3, 3, 4]",2
9880,9880,3419047725.jpg,animals,"[4, 4, 4, 3, 3]",3
11373,11373,7303552912.jpg,urban,"[3, 3, 5, 3, 4, 3, 3, 3, 4, 3]",2
1963,1963,4237577344.jpg,animals,"[3, 3, 3, 3, 3]",2
3125,3125,436286666.jpg,animals,"[3, 3, 3, 3, 3]",2
4872,4872,7862949982.jpg,urban,"[3, 4, 3, 3, 4]",2
12980,12980,3261207438.jpg,animals,"[3, 3, 3, 3, 3]",2
1127,1127,4759933299.jpg,nature,"[3, 3, 3, 3, 3, 3, 4, 4, 3, 4]",2
13566,13566,6993400083.jpg,people,"[2, 3, 3, 4, 3]",2
10697,10697,339143621.jpg,nature,"[3, 3, 3, 3, 3]",2
9668,9668,3453064015.jpg,animals,"[3, 3, 3, 2, 3]",2
8817,8817,4155856778.jpg,people,"[3, 4, 3, 4, 3]",2
5268,5268,5947246640.jpg,nature,"[2, 3, 2, 3, 2]",1
12009,12009,1069809120.jpg,nature,"[4, 3, 3, 4, 4]",3
11975,11975,3700628830.jpg,nature,"[3, 3, 3, 5, 3, 3, 4, 3, 3, 3]",2
1543,1543,4632191057.jpg,animals,"[4, 5, 4, 5, 4]",3
3263,3263,6852598451.jpg,urban,"[4, 3, 3, 5, 3, 3]",3
13500,13500,4102122511.jpg,urban,"[2, 2, 3, 3, 3]",2
8861,8861,2416293382.jpg,people,"[3, 3, 3, 3, 3]",2
2268,2268,768981498.jpg,animals,"[2, 3, 4, 2, 2]",2
6961,6961,164670455.jpg,nature,"[3, 4, 5, 5, 4]",3
5834,5834,2651129475.jpg,animals,"[3, 3, 3, 3, 3, 3, 2]",2
6520,6520,2787228408.jpg,nature,"[4, 3, 4, 3, 3]",2
132,132,3415154223.jpg,animals,"[4, 3, 3, 3, 3]",2
8484,8484,6185429622.jpg,animals,"[3, 3, 4, 2, 5]",2
10606,10606,3264833217.jpg,animals,"[5, 3, 3, 3, 3]",2
603,603,5560479825.jpg,nature,"[4, 4, 4, 4, 4]",3
5331,5331,514978053.jpg,people,"[3, 3, 2, 2, 3]",2
7838,7838,4312389644.jpg,nature,"[3, 3, 3, 3, 3]",2
393,393,5069643588.jpg,urban,"[3, 4, 3, 3, 4]",2
12431,12431,7024635373.jpg,nature,"[3, 4, 3, 2, 3]",2
11200,11200,5686680546.jpg,people,"[1, 2, 3, 1, 3]",1
13404,13404,5219106085.jpg,urban,"[3, 3, 3, 3, 3]",2
3928,3928,8200577384.jpg,animals,"[3, 3, 3, 3, 2]",2
8743,8743,6251064570.jpg,urban,"[4, 4, 3, 3, 3, 3, 3]",2
4885,4885,1316627888.jpg,animals,"[4, 4, 4, 4, 4]",3
11778,11778,7724631118.jpg,urban,"[3, 3, 3, 3, 3, 3]",2
6820,6820,2441324042.jpg,nature,"[4, 5, 3, 4, 4]",3
11726,11726,3093362779.jpg,nature,"[3, 3, 3, 3, 3]",2
2277,2277,3664354477.jpg,nature,"[3, 3, 3, 3, 3, 3, 3, 4, 3, 3]",2
6435,6435,5598187135.jpg,animals,"[4, 4, 3, 4, 4]",3
3234,3234,3576934275.jpg,animals,"[3, 3, 3, 2, 3, 2, 3, 3, 3, 3]",2
11113,11113,8416763166.jpg,animals,"[4, 4, 4, 4, 4]",3
3498,3498,5405405294.jpg,people,"[3, 3, 3, 3, 3]",2
12607,12607,3549931748.jpg,animals,"[3, 4, 3, 4, 3, 4]",3
9936,9936,7158750473.jpg,nature,"[3, 3, 3, 3, 3]",2
5822,5822,2102002041.jpg,people,"[3, 3, 3, 3, 2]",2
10569,10569,5183870618.jpg,urban,"[4, 4, 4, 4, 3]",3
401,401,6816402853.jpg,urban,"[3, 3, 3, 2, 3, 2, 3, 3, 3, 3, 2]",2
4921,4921,3758602173.jpg,nature,"[3, 2, 3, 3, 5]",2
4974,4974,5909738271.jpg,nature,"[4, 3, 4, 4, 3, 4, 4, 3, 3, 3]",3
13165,13165,221089914.jpg,nature,"[3, 3, 3, 3, 3, 3, 4, 4, 4, 4]",2
9613,9613,914054356.jpg,people,"[2, 2, 2, 2, 2, 3, 2, 3, 3, 2]",1
10400,10400,6220277497.jpg,people,"[4, 4, 5, 3, 4]",3
4680,4680,9630450.jpg,nature,"[3, 4, 4, 4, 5]",3
10943,10943,2568001993.jpg,nature,"[3, 3, 3, 3, 3]",2
3403,3403,3082789243.jpg,nature,"[2, 3, 3, 3, 3]",2
6627,6627,2644323933.jpg,people,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",2
3883,3883,5243010218.jpg,urban,"[2, 2, 3, 2, 3]",1
5226,5226,6978219946.jpg,people,"[3, 4, 4, 4, 3]",3
8544,8544,1508004087.jpg,people,"[2, 2, 4, 2, 3]",2
10520,10520,6987172509.jpg,urban,"[3, 3, 2, 5, 4]",2
1573,1573,3538603883.jpg,urban,"[3, 3, 4, 2, 3, 3]",2
12635,12635,1586679942.jpg,people,"[3, 3, 3, 3, 4]",2
8457,8457,4654420349.jpg,nature,"[3, 3, 3, 4, 2]",2
2423,2423,401778482.jpg,people,"[2, 2, 2, 1, 2]",1
7713,7713,1008092047.jpg,animals,"[4, 2, 3, 3, 3, 4]",2
10531,10531,5552452218.jpg,animals,"[4, 3, 4, 4, 4, 3, 3]",3
6983,6983,3725645385.jpg,nature,"[4, 5, 4, 3, 3, 4, 5, 5, 4, 5]",3
9371,9371,6592379617.jpg,animals,"[4, 5, 4, 4, 3]",3
6389,6389,2732680672.jpg,people,"[4, 4, 5, 5, 5]",4
11462,11462,2366103736.jpg,people,"[3, 4, 3, 3, 3]",2
9377,9377,5100267569.jpg,nature,"[3, 3, 3, 3, 3]",2
11751,11751,4532284969.jpg,nature,"[3, 3, 2, 2, 3, 3, 3, 3, 3, 3]",2
6180,6180,355080974.jpg,nature,"[3, 3, 3, 2, 2]",2
809,809,2139555626.jpg,urban,"[3, 3, 4, 3, 3]",2
9979,9979,8006499177.jpg,people,"[5, 4, 4, 4, 4]",3
2650,2650,5294536608.jpg,nature,"[3, 3, 3, 3, 3]",2
5489,5489,5520234559.jpg,people,"[5, 5, 4, 2, 4]",3
13453,13453,6196310673.jpg,animals,"[5, 4, 3, 5, 4, 4, 5]",3
10564,10564,2987257461.jpg,nature,"[4, 3, 4, 4, 4, 4, 3, 5, 3, 3, 5, 3, 3]",3
3190,3190,4063443510.jpg,animals,"[3, 4, 3, 3, 3, 3, 3, 4, 3, 3, 3]",2
3620,3620,5854931965.jpg,nature,"[5, 4, 4, 4, 4]",3
1702,1702,18711637.jpg,people,"[3, 3, 4, 3, 4]",2
5576,5576,4365834499.jpg,nature,"[3, 3, 2, 2, 2]",1
6438,6438,3121001140.jpg,urban,"[3, 3, 2, 3, 3]",2
3650,3650,8275498556.jpg,people,"[5, 5, 5, 5, 5, 4, 4, 5, 4, 4]",4
10126,10126,6103596557.jpg,nature,"[3, 3, 4, 3, 3]",2
13041,13041,8153686673.jpg,people,"[4, 4, 4, 4, 3]",3
10385,10385,8133907500.jpg,nature,"[4, 5, 4, 4, 3]",3
11471,11471,8098341748.jpg,urban,"[3, 4, 4, 4, 4]",3
3370,3370,7975176418.jpg,people,"[2, 2, 2, 4, 2]",1
12760,12760,6183388228.jpg,animals,"[4, 5, 4, 4, 3]",3
12905,12905,2779561522.jpg,nature,"[3, 4, 3, 4, 3]",2
5333,5333,2613024305.jpg,urban,"[3, 3, 3, 3, 3]",2
9233,9233,3336229587.jpg,urban,"[3, 3, 3, 3, 5]",2
11078,11078,4840344541.jpg,nature,"[4, 3, 4, 3, 4]",3
10109,10109,5149629374.jpg,nature,"[3, 3, 3, 3, 3, 3, 4, 3, 3, 3]",2
6916,6916,3759815229.jpg,nature,"[3, 3, 3, 2, 3]",2
11018,11018,2964254074.jpg,nature,"[3, 3, 2, 3, 2]",2
9252,9252,6085625034.jpg,people,"[4, 4, 5, 4, 5]",3
8715,8715,4840716533.jpg,animals,"[5, 3, 3, 3, 3, 5]",3
664,664,6273892390.jpg,people,"[3, 2, 3, 3, 3]",2
9380,9380,7148304593.jpg,people,"[4, 3, 3, 4, 4]",3
8083,8083,5345997480.jpg,people,"[3, 4, 3, 3, 2]",2
8772,8772,39342563.jpg,nature,"[4, 4, 3, 3, 5, 4, 5, 5, 4, 5, 3, 5, 4, 3, 5]",3
3347,3347,6306531742.jpg,urban,"[2, 4, 4, 3, 5]",3
1568,1568,3816972393.jpg,animals,"[4, 4, 4, 4, 4]",3
462,462,6406307271.jpg,urban,"[4, 5, 3, 4, 4]",3
743,743,2130807429.jpg,urban,"[3, 3, 3, 3, 4]",2
222,222,8432019276.jpg,nature,"[4, 3, 2, 4, 4]",2
8899,8899,8276623723.jpg,nature,"[3, 3, 3, 3, 3]",2
3994,3994,23150033.jpg,people,"[3, 4, 2, 2, 3]",2
8873,8873,362202952.jpg,nature,"[3, 3, 3, 3, 3]",2
6372,6372,2254941791.jpg,people,"[4, 3, 3, 2, 3, 3, 3, 3, 3, 3]",2
625,625,156389217.jpg,nature,"[4, 3, 4, 4, 3]",3
9659,9659,3440742497.jpg,nature,"[3, 5, 3, 2, 4]",2
8300,8300,2665290315.jpg,animals,"[4, 4, 3, 5, 4, 5]",3
10872,10872,236359924.jpg,people,"[3, 4, 4, 4, 4]",3
7448,7448,59406032.jpg,nature,"[3, 2, 3, 3, 3]",2
9447,9447,7630043474.jpg,animals,"[2, 2, 4, 2, 3]",2
9214,9214,3352496984.jpg,animals,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",2
4449,4449,3128514379.jpg,urban,"[2, 2, 2, 4, 5]",2
11025,11025,6248175484.jpg,people,"[3, 3, 3, 3, 3]",2
456,456,1020363098.jpg,people,"[2, 3, 3, 3, 4]",2
10896,10896,5950009292.jpg,nature,"[3, 3, 3, 3, 4, 3, 4, 3, 3, 3]",2
8354,8354,8189239135.jpg,people,"[3, 4, 5, 3, 4]",3
4335,4335,4753224099.jpg,nature,"[3, 3, 3, 3, 3]",2
2621,2621,7798827782.jpg,animals,"[3, 4, 3, 4, 4]",3
8065,8065,5615921737.jpg,urban,"[3, 3, 3, 3, 3]",2
6560,6560,55995896.jpg,urban,"[3, 3, 3, 3, 3, 3]",2
6757,6757,6317704400.jpg,urban,"[4, 3, 3, 3, 3]",2
5046,5046,5067531294.jpg,nature,"[4, 4, 4, 3, 3]",3
8650,8650,4053178534.jpg,nature,"[4, 4, 3, 3, 4, 3]",3
9234,9234,5026166202.jpg,urban,"[3, 3, 3, 3, 3]",2
1760,1760,7801115042.jpg,nature,"[3, 2, 3, 3, 3]",2
842,842,4163115206.jpg,urban,"[3, 2, 3, 3, 3]",2
11933,11933,5545515038.jpg,urban,"[3, 3, 2, 3, 3, 3]",2
11531,11531,8507093246.jpg,urban,"[3, 3, 3, 4, 3, 4, 3, 4, 3, 3]",2
5384,5384,5545274735.jpg,nature,"[3, 4, 4, 3, 3, 3, 4]",2
2902,2902,4715266129.jpg,urban,"[3, 2, 3, 3, 4, 2]",2
9058,9058,5257751830.jpg,people,"[3, 3, 4, 3, 3]",2
4954,4954,2994592327.jpg,nature,"[3, 3, 3, 2, 3]",2
7443,7443,8066876557.jpg,nature,"[3, 3, 3, 5, 3, 3, 4, 4, 4, 5]",3
5106,5106,3149663554.jpg,nature,"[3, 3, 3, 3, 3]",2
6098,6098,2830420967.jpg,animals,"[4, 2, 2, 2, 2]",1
5719,5719,6148769919.jpg,nature,"[4, 4, 3, 3, 4]",3
8013,8013,2942800533.jpg,urban,"[3, 4, 4, 4, 5]",3
13479,13479,3032457525.jpg,animals,"[5, 4, 4, 4, 5]",3
3431,3431,5066180306.jpg,people,"[3, 2, 3, 3, 3]",2
12798,12798,8077857810.jpg,urban,"[2, 2, 3, 3, 2, 3]",1
8204,8204,4623663428.jpg,people,"[3, 3, 3, 4, 3]",2
12390,12390,6897947600.jpg,animals,"[3, 3, 2, 3, 2, 3, 3, 3, 3, 3]",2
6735,6735,4034335722.jpg,nature,"[3, 3, 3, 3, 3]",2
9628,9628,3539767046.jpg,animals,"[3, 3, 4, 4, 4]",3
11028,11028,4376778730.jpg,people,"[2, 2, 2, 2, 2, 2, 1, 2, 2, 2]",1
4725,4725,5601677416.jpg,animals,"[3, 4, 4, 3, 4]",3
9625,9625,2237820353.jpg,nature,"[2, 1, 1, 1, 1]",0
6762,6762,6301174979.jpg,nature,"[4, 5, 3, 3, 5, 4, 3, 3, 4, 3, 4, 3, 4, 4, 4]",3
5768,5768,5910222830.jpg,people,"[2, 2, 2, 1, 1]",1
7998,7998,3732629094.jpg,nature,"[2, 3, 3, 4, 4]",2
4972,4972,4305855415.jpg,nature,"[3, 4, 4, 4, 3]",3
9136,9136,6950317448.jpg,animals,"[4, 3, 3, 4, 3]",2
9699,9699,7914224200.jpg,urban,"[3, 3, 3, 2, 3]",2
368,368,4141351368.jpg,animals,"[3, 3, 3, 3, 3, 3]",2
11390,11390,8021267301.jpg,people,"[4, 4, 3, 4, 4]",3
3593,3593,8399176434.jpg,animals,"[4, 4, 5, 4, 4]",3
1415,1415,4579313858.jpg,urban,"[3, 3, 3, 3, 4]",2
6688,6688,6249797618.jpg,people,"[4, 3, 4, 3, 4, 3, 5, 4, 5, 3]",3
13464,13464,2778678846.jpg,animals,"[4, 3, 3, 3, 3]",2
6724,6724,8417795477.jpg,urban,"[3, 4, 4, 4, 4]",3
9811,9811,869214008.jpg,animals,"[3, 3, 3, 3, 3]",2
4863,4863,5237662100.jpg,nature,"[3, 4, 3, 3, 3, 3, 4, 3, 3, 3]",2
10480,10480,5675664479.jpg,people,"[3, 3, 3, 2, 2]",2
1721,1721,6078207550.jpg,animals,"[3, 4, 4, 5, 4]",3
7839,7839,2847427206.jpg,nature,"[5, 2, 4, 4, 5]",3
4060,4060,7692576580.jpg,people,"[4, 4, 4, 4, 4]",3
13089,13089,582647178.jpg,nature,"[3, 3, 3, 2, 4]",2
1824,1824,8059703389.jpg,animals,"[5, 4, 4, 4, 4, 4]",3
9563,9563,8048036107.jpg,nature,"[3, 3, 3, 3, 4]",2
5858,5858,2359787755.jpg,nature,"[5, 4, 2, 3, 3]",2
10926,10926,7000195333.jpg,people,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",2
8701,8701,535926645.jpg,urban,"[2, 2, 3, 5, 2]",2
3232,3232,7669037334.jpg,animals,"[3, 4, 4, 4, 4, 3, 3]",3
1918,1918,6053183387.jpg,people,"[3, 3, 3, 4, 2, 3, 3, 3, 3, 3]",2
5382,5382,6398573201.jpg,animals,"[3, 3, 3, 3, 3]",2
1569,1569,26254753.jpg,nature,"[2, 3, 2, 3, 2]",1
7372,7372,5573593507.jpg,urban,"[3, 4, 4, 3, 3]",2
347,347,494059827.jpg,people,"[4, 4, 3, 4, 4]",3
1242,1242,7053983395.jpg,nature,"[3, 2, 3, 3, 3]",2
11741,11741,320352554.jpg,nature,"[3, 3, 3, 3, 2, 2]",2
11833,11833,431851241.jpg,animals,"[3, 3, 3, 3, 3]",2
11535,11535,1454279784.jpg,people,"[2, 3, 2, 3, 3]",2
8786,8786,2879487901.jpg,urban,"[3, 3, 3, 4, 3]",2
12089,12089,6138083870.jpg,animals,"[5, 3, 3, 4, 3]",3
6301,6301,4312541050.jpg,urban,"[2, 2, 3, 3, 3]",2
8797,8797,6296431450.jpg,animals,"[4, 3, 4, 3, 3]",2
10792,10792,6782395623.jpg,urban,"[3, 4, 4, 4, 3]",3
11851,11851,4474705303.jpg,urban,"[3, 3, 2, 3, 2, 3]",2
5363,5363,85652252.jpg,urban,"[4, 3, 3, 3, 3]",2
8424,8424,5608377567.jpg,people,"[3, 3, 3, 3, 3]",2
5340,5340,5616201715.jpg,nature,"[3, 3, 3, 3, 3]",2
10249,10249,165523966.jpg,urban,"[3, 3, 3, 4, 3]",2
6199,6199,8439883880.jpg,people,"[4, 3, 5, 4, 4]",3
11278,11278,508156863.jpg,animals,"[3, 3, 3, 4, 3, 3]",2
13529,13529,5871677726.jpg,urban,"[3, 3, 4, 3, 4]",2
12081,12081,5693962115.jpg,nature,"[4, 3, 3, 3, 3]",2
10918,10918,4725970978.jpg,nature,"[3, 3, 3, 3, 2]",2
9623,9623,4547224768.jpg,nature,"[3, 3, 3, 3, 3]",2
1222,1222,8231761268.jpg,people,"[3, 3, 3, 4, 3]",2
6473,6473,7126158475.jpg,animals,"[3, 4, 4, 3, 5, 4, 3, 4, 5, 4, 4, 4]",3
2134,2134,3059890255.jpg,nature,"[2, 3, 3, 5, 3]",2
8071,8071,2619072141.jpg,nature,"[3, 4, 3, 2, 4]",2
6703,6703,5585893385.jpg,urban,"[3, 4, 3, 4, 3, 3]",2
10476,10476,6672177143.jpg,urban,"[3, 3, 3, 3, 3]",2
509,509,63155120.jpg,nature,"[3, 2, 3, 3, 3]",2
9488,9488,8379325051.jpg,urban,"[2, 5, 3, 4, 2, 2, 2, 5, 4, 2]",2
13147,13147,5799592144.jpg,urban,"[3, 3, 3, 3, 2, 3]",2
748,748,3667733064.jpg,animals,"[4, 4, 3, 4, 4]",3
1259,1259,398540978.jpg,people,"[5, 4, 4, 4, 4]",3
4718,4718,8418755022.jpg,urban,"[3, 2, 4, 4, 3, 3]",2
1888,1888,154087394.jpg,nature,"[3, 3, 3, 3, 4]",2
711,711,5614600932.jpg,nature,"[3, 3, 3, 3, 3]",2
11913,11913,3632309989.jpg,nature,"[3, 3, 3, 3, 3]",2
12403,12403,853761049.jpg,people,"[4, 4, 4, 4, 4]",3
12665,12665,252334358.jpg,nature,"[3, 3, 3, 3, 3]",2
8409,8409,2507870259.jpg,animals,"[4, 3, 3, 4, 4, 3, 4, 3, 4, 3]",3
10760,10760,6033957359.jpg,animals,"[3, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4]",3
4808,4808,7055868453.jpg,urban,"[3, 4, 3, 3, 4]",2
3329,3329,2649025533.jpg,nature,"[4, 4, 2, 2, 2]",2
3293,3293,2754858320.jpg,people,"[1, 1, 4, 1, 3]",1
7251,7251,5418866145.jpg,people,"[3, 3, 4, 3, 2]",2
10703,10703,3909139716.jpg,people,"[2, 2, 2, 2, 2]",1
9656,9656,3672141866.jpg,nature,"[3, 3, 3, 3, 3]",2
11830,11830,5774826898.jpg,animals,"[3, 3, 3, 4, 4]",2
12116,12116,8219397669.jpg,nature,"[3, 3, 3, 3, 3]",2
12602,12602,1414374102.jpg,people,"[4, 3, 2, 3, 4]",2
104,104,2695574268.jpg,nature,"[3, 4, 4, 3, 4]",3
1794,1794,6134302265.jpg,urban,"[3, 3, 3, 4, 4, 4]",3
2386,2386,2119471976.jpg,nature,"[3, 3, 3, 3, 3]",2
9304,9304,218909366.jpg,animals,"[3, 4, 3, 4, 3]",2
4847,4847,5354317503.jpg,nature,"[2, 3, 3, 2, 3]",2
6867,6867,4707572662.jpg,animals,"[4, 4, 3, 4, 4]",3
1658,1658,4392285124.jpg,urban,"[4, 3, 4, 4, 4]",3
212,212,2390510954.jpg,animals,"[3, 3, 3, 4, 3, 3]",2
6856,6856,5947974508.jpg,animals,"[4, 4, 4, 5, 5]",3
4419,4419,7709743638.jpg,nature,"[3, 2, 3, 3, 3]",2
12802,12802,7802438954.jpg,nature,"[4, 4, 4, 3, 3]",3
1359,1359,4915042320.jpg,people,"[3, 3, 3, 3, 3]",2
334,334,6864451482.jpg,animals,"[3, 3, 2, 3, 3]",2
6625,6625,444976647.jpg,nature,"[3, 3, 3, 3, 4, 3, 4, 4, 3, 3]",2
3110,3110,4781969042.jpg,nature,"[3, 3, 3, 3, 3]",2
792,792,17048013.jpg,nature,"[3, 4, 3, 4, 4]",3
233,233,2615648289.jpg,urban,"[3, 4, 4, 4, 4]",3
7301,7301,6065550774.jpg,urban,"[4, 4, 3, 3, 3]",2
1064,1064,7758520232.jpg,urban,"[3, 3, 3, 4, 3, 3, 2, 3, 4, 3, 3, 3]",2
209,209,7815640680.jpg,animals,"[3, 3, 3, 3, 3]",2
10374,10374,4082665767.jpg,nature,"[3, 4, 3, 3, 3]",2
7039,7039,7460521868.jpg,people,"[5, 3, 4, 3, 3]",3
13552,13552,675142053.jpg,nature,"[3, 2, 3, 3, 3]",2
4498,4498,5390576258.jpg,people,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",2
4953,4953,5498041411.jpg,people,"[4, 5, 3, 4, 4]",3
2413,2413,4998073344.jpg,animals,"[3, 3, 3, 2, 3, 4]",2
10317,10317,4049426798.jpg,animals,"[3, 3, 3, 3, 3]",2
11857,11857,3107954342.jpg,animals,"[4, 4, 4, 4, 4]",3
10487,10487,2077705896.jpg,animals,"[3, 3, 4, 3, 4]",2
5927,5927,3758504156.jpg,urban,"[3, 4, 3, 3, 4]",2
871,871,5550098265.jpg,people,"[4, 4, 3, 3, 3]",2
1263,1263,2884427089.jpg,nature,"[3, 3, 3, 3, 3]",2
1618,1618,2709357717.jpg,nature,"[3, 4, 3, 3, 3]",2
4345,4345,3494499911.jpg,urban,"[5, 5, 5, 5, 5]",4
2414,2414,4074406994.jpg,people,"[3, 4, 3, 3, 3]",2
13276,13276,8198450998.jpg,people,"[4, 4, 3, 3, 3, 3, 3, 3, 3, 3]",2
1220,1220,7587114114.jpg,people,"[3, 4, 3, 3, 4]",2
10815,10815,5110565590.jpg,urban,"[4, 3, 4, 4, 3]",3
1765,1765,8416853910.jpg,urban,"[3, 3, 2, 3, 3, 2]",2
13092,13092,7166013678.jpg,nature,"[3, 4, 4, 4, 5, 3, 3, 3, 3, 3, 4, 3, 3, 2, 3]",2
12480,12480,7678106242.jpg,people,"[3, 2, 2, 3, 3]",2
12095,12095,8070840147.jpg,urban,"[3, 3, 3, 4, 4, 3]",2
2001,2001,7182690700.jpg,people,"[4, 4, 3, 4, 4]",3
7884,7884,5749853192.jpg,urban,"[4, 4, 4, 4, 5]",3
