,img_name,category,beauty_scores,score
6785,47887912.jpg,animals,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",2
6786,2042411308.jpg,nature,"[4, 3, 5, 2, 4, 2, 2, 3, 4, 2]",2
6787,8201364415.jpg,people,"[3, 2, 2, 5, 3]",2
6788,3831262215.jpg,animals,"[3, 3, 3, 4, 3]",2
6789,8490298478.jpg,people,"[5, 3, 4, 3, 4]",3
6790,5639836121.jpg,animals,"[5, 3, 4, 4, 4]",3
6791,22919814.jpg,people,"[5, 4, 3, 3, 4]",3
6792,8107070350.jpg,people,"[4, 4, 3, 4, 4]",3
6793,7564830564.jpg,people,"[5, 4, 4, 5, 5]",4
6794,5077675228.jpg,animals,"[3, 4, 4, 4, 3]",3
6795,2354250665.jpg,nature,"[3, 3, 5, 3, 4]",3
6796,7415273242.jpg,urban,"[3, 3, 3, 4, 5, 4]",3
6797,4199876849.jpg,nature,"[3, 3, 3, 3, 3]",2
6798,4053722672.jpg,urban,"[3, 3, 3, 3, 3, 3]",2
6799,425065503.jpg,urban,"[2, 2, 2, 3, 2]",1
6800,2249817939.jpg,nature,"[5, 5, 4, 4, 4, 5, 5, 3, 4, 5]",3
6801,412637740.jpg,animals,"[3, 4, 3, 3, 3]",2
6802,3324708343.jpg,nature,"[4, 4, 4, 4, 4]",3
6803,8412276242.jpg,people,"[3, 3, 3, 3, 3]",2
6804,2217352406.jpg,urban,"[3, 3, 3, 4, 3]",2
6805,6135869951.jpg,people,"[3, 3, 3, 3, 3]",2
6806,6212670225.jpg,urban,"[4, 3, 2, 4, 5]",3
6807,6972751400.jpg,urban,"[3, 3, 3, 4, 3]",2
6808,510837566.jpg,animals,"[3, 4, 4, 4, 3]",3
6809,8046669.jpg,animals,"[4, 4, 4, 4, 3]",3
6810,5629044139.jpg,nature,"[3, 2, 3, 3, 3]",2
6811,2319990311.jpg,animals,"[3, 3, 3, 4, 3, 3]",2
6812,2886354412.jpg,animals,"[3, 4, 3, 4, 3, 4, 4, 4, 4, 4, 4]",3
6813,3198329192.jpg,people,"[4, 3, 3, 4, 3]",2
6814,2186971172.jpg,people,"[4, 3, 3, 4, 4]",3
6815,277441126.jpg,nature,"[3, 4, 4, 3, 4]",3
6816,6865884360.jpg,nature,"[4, 3, 3, 3, 3]",2
6817,4757833512.jpg,nature,"[3, 4, 3, 3, 4]",2
6818,1434775196.jpg,animals,"[3, 3, 3, 3, 4]",2
6819,4367329540.jpg,animals,"[3, 3, 3, 3, 4]",2
6820,2441324042.jpg,nature,"[4, 5, 3, 4, 4]",3
6821,7227015256.jpg,people,"[4, 4, 4, 4, 4, 4, 4, 4, 4, 4]",3
6822,6213896709.jpg,people,"[3, 3, 3, 3, 3]",2
6823,43467389.jpg,people,"[3, 3, 3, 2, 3]",2
6824,3422408341.jpg,nature,"[4, 3, 4, 3, 3]",2
6825,7183882343.jpg,animals,"[4, 4, 5, 3, 5]",3
6826,3019852649.jpg,urban,"[4, 3, 4, 3, 3]",2
6827,3038343169.jpg,urban,"[3, 3, 3, 3, 3]",2
6828,2672366197.jpg,people,"[4, 4, 4, 4, 4]",3
6829,5484920501.jpg,animals,"[4, 3, 3, 3, 3, 4, 3, 4, 4, 4]",3
6830,8146923911.jpg,people,"[3, 3, 4, 5, 4]",3
6831,5827267598.jpg,animals,"[4, 4, 4, 4, 3]",3
6832,4952469751.jpg,urban,"[3, 3, 3, 3, 2]",2
6833,4489736587.jpg,nature,"[4, 3, 3, 3, 3]",2
6834,379385438.jpg,urban,"[2, 3, 3, 4, 3, 3]",2
6835,6269000906.jpg,nature,"[3, 3, 3, 3, 3]",2
6836,4361186614.jpg,urban,"[3, 3, 3, 2, 3]",2
6837,6294013524.jpg,nature,"[5, 3, 4, 3, 3]",3
6838,3378682899.jpg,people,"[3, 4, 3, 3, 4]",2
6839,6932196859.jpg,urban,"[5, 5, 5, 5, 5, 5, 5, 5, 5, 5]",4
6840,3629352580.jpg,animals,"[4, 4, 4, 4, 4]",3
6841,3207164049.jpg,animals,"[3, 2, 3, 2, 2, 3, 3, 2, 3, 3]",2
6842,8466832903.jpg,urban,"[3, 3, 3, 4, 5]",3
6843,7184163828.jpg,people,"[3, 3, 3, 3, 3]",2
6844,5799834097.jpg,nature,"[5, 4, 5, 3, 4]",3
6845,6186846280.jpg,nature,"[3, 3, 3, 3, 3]",2
6846,5347475878.jpg,people,"[3, 3, 3, 3, 3]",2
6847,5942352275.jpg,people,"[2, 2, 3, 3, 3]",2
6848,4854679636.jpg,nature,"[2, 2, 3, 3, 4]",2
6849,8050074307.jpg,nature,"[3, 4, 4, 4, 4, 3, 4, 4, 3, 3]",3
6850,7438869768.jpg,urban,"[3, 3, 3, 5, 5]",3
6851,6816348906.jpg,people,"[3, 2, 3, 3, 4]",2
6852,4880204206.jpg,animals,"[4, 3, 4, 5, 3]",3
6853,8503610250.jpg,people,"[5, 4, 4, 5, 4]",3
6854,7281763550.jpg,people,"[3, 3, 3, 3, 3]",2
6855,4687107732.jpg,animals,"[4, 4, 5, 5, 4]",3
6856,5947974508.jpg,animals,"[4, 4, 4, 5, 5]",3
6857,179425163.jpg,animals,"[4, 4, 4, 4, 4]",3
6858,6249169129.jpg,urban,"[3, 3, 4, 3, 3]",2
6859,291117011.jpg,nature,"[4, 4, 4, 3, 5, 4, 3, 4, 5, 4, 3, 3, 4, 3, 3]",3
6860,5587992521.jpg,nature,"[3, 3, 3, 3, 3]",2
6861,3853752955.jpg,animals,"[4, 4, 4, 5, 4, 4, 5, 2, 4, 4]",3
6862,6855446863.jpg,urban,"[3, 4, 3, 3, 4, 4]",3
6863,7943385612.jpg,urban,"[3, 2, 3, 2, 3]",2
6864,6987764057.jpg,urban,"[4, 3, 3, 3, 3]",2
6865,6811194858.jpg,urban,"[2, 2, 2, 1, 2, 2, 2, 3, 2, 2]",1
6866,8402736988.jpg,people,"[4, 3, 4, 3, 3]",2
6867,4707572662.jpg,animals,"[4, 4, 3, 4, 4]",3
6868,51238726.jpg,nature,"[3, 3, 3, 3, 3]",2
6869,4082499686.jpg,urban,"[4, 4, 3, 3, 3]",2
6870,20686632.jpg,people,"[3, 2, 2, 2, 2]",1
6871,8033868464.jpg,animals,"[4, 4, 5, 4, 5]",3
6872,2110939318.jpg,animals,"[3, 3, 4, 3, 4, 3]",2
6873,5994111937.jpg,urban,"[5, 3, 5, 5, 3]",3
6874,5672378510.jpg,urban,"[3, 3, 3, 3, 3, 3, 3, 2, 3, 3]",2
6875,5394764689.jpg,nature,"[4, 3, 3, 3, 3]",2
6876,4358801736.jpg,urban,"[3, 2, 3, 3, 3]",2
6877,3513995447.jpg,nature,"[3, 3, 4, 4, 3]",2
6878,1572120008.jpg,nature,"[4, 3, 4, 3, 3]",2
6879,4479544208.jpg,urban,"[3, 3, 3, 4, 5]",3
6880,5249800644.jpg,urban,"[3, 3, 3, 3, 3]",2
6881,8248516597.jpg,urban,"[3, 3, 3, 4, 3]",2
6882,940365248.jpg,nature,"[3, 4, 4, 5, 4]",3
6883,4551794411.jpg,nature,"[3, 3, 4, 2, 3]",2
6884,4976017495.jpg,urban,"[4, 4, 3, 4, 4]",3
6885,5591329922.jpg,urban,"[4, 3, 3, 3, 3]",2
6886,3520603128.jpg,animals,"[4, 3, 3, 3, 3]",2
6887,7925142852.jpg,people,"[3, 3, 3, 3, 3]",2
6888,3780936243.jpg,urban,"[3, 3, 3, 3, 3]",2
6889,6696310999.jpg,animals,"[4, 4, 4, 4, 3]",3
6890,7372870576.jpg,people,"[2, 2, 2, 3, 2, 3, 2, 4, 3, 3]",2
6891,6865488192.jpg,nature,"[3, 3, 3, 3, 3]",2
6892,5575271388.jpg,people,"[4, 4, 3, 4, 3]",3
6893,184099916.jpg,animals,"[4, 4, 4, 4, 3]",3
6894,7342109702.jpg,people,"[3, 3, 3, 3, 3]",2
6895,6759367633.jpg,animals,"[3, 3, 3, 3, 3]",2
6896,2882316276.jpg,people,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",2
6897,368167356.jpg,people,"[2, 4, 3, 2, 2]",2
6898,6929483448.jpg,people,"[4, 3, 3, 4, 3, 4, 3, 5, 3, 4]",3
6899,3512083187.jpg,urban,"[3, 2, 3, 3, 2]",2
6900,7851904840.jpg,urban,"[4, 4, 5, 4, 3, 3, 4, 3, 3, 4, 4]",3
6901,2215330574.jpg,people,"[4, 4, 3, 3, 3]",2
6902,8042669188.jpg,animals,"[4, 4, 4, 5, 4]",3
6903,5648435083.jpg,urban,"[3, 2, 3, 3, 2]",2
6904,4217641150.jpg,animals,"[3, 4, 3, 3, 4]",2
6905,4778566654.jpg,animals,"[2, 4, 5, 2, 2]",2
6906,366288719.jpg,nature,"[2, 2, 2, 3, 2]",1
6907,7464724802.jpg,urban,"[4, 4, 5, 3, 3, 4, 4, 4, 4, 4]",3
6908,5529341353.jpg,nature,"[3, 3, 3, 3, 3]",2
6909,6884408974.jpg,people,"[3, 3, 3, 3, 3]",2
6910,2446314102.jpg,animals,"[3, 3, 3, 3, 4]",2
6911,2306151268.jpg,urban,"[3, 3, 3, 3, 3]",2
6912,6296238230.jpg,people,"[3, 2, 3, 3, 3]",2
6913,2349934729.jpg,nature,"[3, 3, 3, 3, 3]",2
6914,356930643.jpg,nature,"[4, 4, 4, 5, 5, 4, 3, 4, 5, 5]",3
6915,2844012888.jpg,animals,"[4, 3, 4, 3, 4]",3
6916,3759815229.jpg,nature,"[3, 3, 3, 2, 3]",2
6917,6881353988.jpg,people,"[5, 4, 4, 4, 3]",3
6918,402513352.jpg,nature,"[3, 3, 3, 2, 3]",2
6919,6328229683.jpg,animals,"[4, 3, 4, 3, 4]",3
6920,3844824488.jpg,nature,"[3, 3, 3, 3, 4, 4, 2, 4, 3, 3]",2
6921,7325331744.jpg,people,"[3, 3, 3, 3, 3]",2
6922,3918881487.jpg,nature,"[2, 3, 3, 4, 3, 3, 3, 4, 4, 3]",2
6923,3628676584.jpg,people,"[4, 3, 4, 3, 3]",2
6924,5177489562.jpg,urban,"[4, 4, 3, 3, 3]",2
6925,5801238083.jpg,animals,"[3, 4, 5, 5, 4]",3
6926,3059399368.jpg,nature,"[5, 4, 4, 3, 4, 4, 3, 5, 4, 4]",3
6927,8457463373.jpg,animals,"[3, 4, 4, 4, 4]",3
6928,5230746783.jpg,people,"[3, 3, 3, 4, 2]",2
6929,2261362483.jpg,nature,"[4, 3, 3, 4, 3, 3, 3, 4, 4, 4]",3
6930,351829714.jpg,nature,"[3, 4, 3, 3, 3]",2
6931,4323826636.jpg,nature,"[3, 3, 3, 3, 2]",2
6932,5690295525.jpg,people,"[3, 3, 4, 3, 3]",2
6933,7694298734.jpg,animals,"[3, 3, 3, 3, 3, 3, 4, 3, 3, 3]",2
6934,5761050954.jpg,people,"[3, 4, 3, 3, 3]",2
6935,7430309092.jpg,urban,"[4, 3, 4, 4, 3, 3]",3
6936,8288774471.jpg,animals,"[3, 3, 3, 4, 4, 4]",3
6937,4838733461.jpg,people,"[3, 3, 3, 4, 3]",2
6938,240504538.jpg,animals,"[4, 3, 3, 4, 3]",2
6939,7862314712.jpg,animals,"[4, 2, 2, 3, 4]",2
6940,5313153146.jpg,animals,"[2, 2, 2, 2, 2, 2]",1
6941,7515322584.jpg,people,"[4, 3, 3, 3, 3]",2
6942,6849666877.jpg,urban,"[3, 3, 3, 3, 3]",2
6943,4473751337.jpg,urban,"[3, 2, 1, 3, 3, 3]",1
6944,5278421255.jpg,people,"[4, 4, 3, 3, 4]",3
6945,233431127.jpg,animals,"[4, 4, 4, 4, 4]",3
6946,5627750442.jpg,urban,"[3, 3, 2, 3, 3]",2
6947,3172594148.jpg,animals,"[3, 4, 4, 3, 4]",3
6948,2580297294.jpg,nature,"[3, 4, 4, 3, 3]",2
6949,3635949110.jpg,animals,"[3, 3, 3, 4, 3]",2
6950,8184827272.jpg,urban,"[3, 3, 3, 3, 2, 3]",2
6951,2922275111.jpg,people,"[4, 4, 4, 3, 4]",3
6952,4174670161.jpg,urban,"[3, 3, 3, 3, 2]",2
6953,268258071.jpg,nature,"[3, 2, 3, 2, 2]",1
6954,319770444.jpg,nature,"[3, 3, 3, 3, 3]",2
6955,6626489809.jpg,people,"[4, 3, 3, 4, 4, 4, 3, 4, 4, 3]",3
6956,5402632774.jpg,people,"[3, 3, 4, 3, 4]",2
6957,8246801054.jpg,people,"[3, 5, 3, 3, 4]",3
6958,4376167684.jpg,nature,"[3, 3, 3, 4, 3]",2
6959,5385894418.jpg,people,"[4, 4, 4, 4, 3]",3
6960,4209951622.jpg,nature,"[3, 3, 1, 3, 2]",1
6961,164670455.jpg,nature,"[3, 4, 5, 5, 4]",3
6962,2819567642.jpg,nature,"[3, 4, 3, 4, 2]",2
6963,4958590089.jpg,urban,"[4, 3, 4, 3, 4]",3
6964,497623869.jpg,animals,"[4, 4, 4, 3, 3]",3
6965,5947869085.jpg,people,"[4, 3, 4, 4, 3]",3
6966,2951284595.jpg,nature,"[4, 4, 3, 3, 4, 3, 3, 4, 3, 4]",3
6967,4418069806.jpg,people,"[3, 2, 4, 4, 3]",2
6968,6042992565.jpg,people,"[3, 3, 3, 3, 3]",2
6969,8515514210.jpg,urban,"[5, 4, 5, 5, 4, 5]",4
6970,4134091825.jpg,people,"[3, 3, 3, 3, 4]",2
6971,5914559270.jpg,people,"[2, 2, 2, 2, 3]",1
6972,6224807010.jpg,animals,"[3, 3, 3, 3, 5]",2
6973,2991346984.jpg,people,"[2, 2, 2, 2, 2]",1
6974,5745704251.jpg,nature,"[3, 2, 2, 2, 2]",1
6975,4109356249.jpg,nature,"[3, 3, 3, 4, 3]",2
6976,3286667641.jpg,urban,"[4, 3, 4, 3, 4]",3
6977,7054596047.jpg,animals,"[3, 3, 3, 3, 3]",2
6978,6392954291.jpg,people,"[3, 3, 3, 3, 3]",2
6979,5182279122.jpg,urban,"[3, 3, 3, 4, 3]",2
6980,6095265588.jpg,urban,"[3, 3, 4, 4, 4, 3, 4, 4, 4, 4]",3
6981,5532829384.jpg,urban,"[4, 3, 3, 4, 4, 3, 4]",3
6982,5174950766.jpg,urban,"[3, 3, 3, 4, 3]",2
6983,3725645385.jpg,nature,"[4, 5, 4, 3, 3, 4, 5, 5, 4, 5]",3
6984,5281859958.jpg,urban,"[3, 3, 3, 4, 4, 3, 4, 3, 4, 4]",3
6985,6144120627.jpg,nature,"[4, 3, 4, 3, 2, 4, 4, 4, 3, 3]",2
6986,2906405590.jpg,animals,"[4, 3, 3, 3, 3]",2
6987,323325232.jpg,nature,"[3, 3, 3, 3, 3]",2
6988,49363313.jpg,urban,"[3, 3, 3, 3, 4, 2, 4, 3, 3, 3, 2]",2
6989,4693164330.jpg,nature,"[5, 1, 1, 2, 1]",1
6990,44665702.jpg,animals,"[2, 4, 3, 3, 3]",2
6991,3385269257.jpg,nature,"[3, 4, 3, 3, 4]",2
6992,2446967575.jpg,nature,"[2, 2, 2, 2, 2]",1
6993,5800829693.jpg,nature,"[2, 3, 2, 2, 2]",1
6994,7882585122.jpg,urban,"[3, 3, 3, 4, 3]",2
6995,6176559388.jpg,animals,"[4, 3, 3, 4, 3]",2
6996,3129530442.jpg,urban,"[2, 3, 3, 4, 3, 2, 3, 3, 3, 4, 4, 3]",2
6997,508538730.jpg,animals,"[4, 4, 4, 4, 4]",3
6998,2560125708.jpg,nature,"[3, 3, 3, 3, 3]",2
6999,2352329939.jpg,nature,"[3, 3, 3, 2, 3, 3]",2
7000,8217586764.jpg,people,"[4, 4, 4, 4, 4]",3
7001,638802885.jpg,urban,"[3, 3, 3, 3, 3]",2
7002,5242842845.jpg,people,"[2, 3, 4, 4, 4]",2
7003,7474959168.jpg,nature,"[3, 5, 3, 4, 4]",3
7004,1910649764.jpg,urban,"[2, 3, 3, 3, 3]",2
7005,3262085912.jpg,nature,"[3, 4, 3, 4, 3, 4, 3, 4, 4, 4]",3
7006,6446380441.jpg,urban,"[5, 4, 4, 5, 4]",3
7007,2399784047.jpg,people,"[3, 3, 3, 4, 3]",2
7008,4610894285.jpg,people,"[3, 4, 4, 3, 3]",2
7009,277967883.jpg,urban,"[3, 4, 4, 3, 4]",3
7010,8172758620.jpg,people,"[3, 3, 3, 3, 3]",2
7011,1042713905.jpg,nature,"[3, 2, 3, 3, 3]",2
7012,1473403345.jpg,nature,"[3, 3, 3, 4, 3]",2
7013,2319924115.jpg,nature,"[3, 3, 3, 3, 3]",2
7014,5474448468.jpg,animals,"[4, 2, 3, 4, 4]",2
7015,8164975488.jpg,people,"[4, 4, 3, 3, 3]",2
7016,6164553041.jpg,urban,"[3, 3, 3, 3, 2]",2
7017,468374010.jpg,people,"[5, 4, 4, 3, 4, 4, 4, 4, 5, 5]",3
7018,8411147651.jpg,urban,"[3, 4, 3, 3, 3]",2
7019,5937374994.jpg,people,"[3, 3, 3, 3, 2]",2
7020,2737012205.jpg,nature,"[5, 4, 3, 4, 4]",3
7021,3302096633.jpg,nature,"[3, 3, 3, 3, 4]",2
7022,6933934380.jpg,nature,"[3, 3, 3, 3, 3]",2
7023,8440009120.jpg,nature,"[3, 3, 5, 3, 4]",3
7024,592013696.jpg,urban,"[4, 4, 5, 4, 3]",3
7025,8217157357.jpg,animals,"[4, 4, 3, 3, 3, 3]",2
7026,8493109634.jpg,nature,"[3, 3, 3, 3, 3]",2
7027,142098235.jpg,animals,"[3, 3, 3, 3, 2]",2
7028,6590408383.jpg,urban,"[3, 3, 3, 3, 4, 3]",2
7029,6138279531.jpg,nature,"[3, 3, 3, 3, 3]",2
7030,403712642.jpg,animals,"[4, 4, 4, 4, 4]",3
7031,6001123869.jpg,animals,"[4, 4, 4, 4, 4]",3
7032,375764114.jpg,nature,"[2, 2, 2, 3, 3]",1
7033,8496989102.jpg,animals,"[4, 4, 4, 3, 3]",3
7034,6814042806.jpg,animals,"[2, 3, 2, 3, 2, 2, 2, 2, 2, 2]",1
7035,1350437069.jpg,nature,"[4, 4, 4, 4, 4]",3
7036,1367863371.jpg,people,"[2, 2, 4, 2, 1]",1
7037,4429298505.jpg,animals,"[4, 4, 4, 3, 4]",3
7038,7576649196.jpg,animals,"[3, 4, 4, 3, 3]",2
7039,7460521868.jpg,people,"[5, 3, 4, 3, 3]",3
7040,5236600303.jpg,nature,"[3, 3, 3, 4, 3]",2
7041,8274773838.jpg,people,"[2, 2, 3, 3, 2, 3, 3, 3, 3, 3]",2
7042,7979868881.jpg,people,"[3, 4, 3, 4, 4]",3
7043,6775986509.jpg,people,"[4, 4, 4, 4, 5]",3
7044,2254393906.jpg,nature,"[3, 3, 3, 3, 3, 3, 4, 3, 3, 3]",2
7045,4665154467.jpg,animals,"[3, 4, 4, 5, 4, 4]",3
7046,5211925132.jpg,nature,"[4, 3, 4, 4, 4, 4, 5, 3, 4, 4]",3
7047,5347484718.jpg,people,"[3, 3, 3, 4, 3]",2
7048,6961781224.jpg,animals,"[3, 4, 4, 3, 4]",3
7049,2743697906.jpg,nature,"[4, 4, 4, 4, 5, 4, 5, 4, 4, 4]",3
7050,6907765056.jpg,people,"[3, 3, 3, 3, 2]",2
7051,6853258890.jpg,nature,"[3, 3, 3, 4, 4, 3, 5, 3, 4, 3, 4]",3
7052,4680002797.jpg,animals,"[2, 2, 3, 2, 3]",1
7053,473276000.jpg,nature,"[3, 3, 3, 3, 3]",2
7054,3162735194.jpg,nature,"[3, 3, 3, 5, 4]",3
7055,3876594517.jpg,nature,"[3, 3, 3, 3, 3, 3, 4, 4, 3, 4]",2
7056,2407993039.jpg,animals,"[4, 4, 4, 3, 3, 4]",3
7057,7119536281.jpg,animals,"[3, 3, 4, 3, 4]",2
7058,8195065733.jpg,people,"[3, 3, 3, 3, 2]",2
7059,4231090855.jpg,nature,"[3, 3, 4, 3, 3]",2
7060,3014200038.jpg,people,"[3, 2, 2, 2, 2, 2, 3, 2, 1, 2]",1
7061,7889848090.jpg,nature,"[3, 3, 3, 3, 3]",2
7062,5567781364.jpg,people,"[4, 3, 3, 3, 4]",2
7063,1159385597.jpg,urban,"[3, 3, 2, 3, 3]",2
7064,4440609236.jpg,nature,"[3, 3, 4, 4, 4, 5, 4, 3, 5, 3]",3
7065,6188428888.jpg,nature,"[3, 3, 3, 3, 2]",2
7066,5387387318.jpg,people,"[3, 3, 4, 4, 3]",2
7067,6904965581.jpg,nature,"[3, 3, 4, 3, 4]",2
7068,8169624178.jpg,animals,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",2
7069,7018021911.jpg,nature,"[4, 3, 3, 3, 5, 3, 5, 4, 4, 3]",3
7070,7081446343.jpg,urban,"[3, 4, 3, 3, 4]",2
7071,249932384.jpg,people,"[3, 3, 4, 3, 3]",2
7072,6066038774.jpg,animals,"[3, 3, 3, 3, 3]",2
7073,3254678299.jpg,urban,"[3, 3, 3, 3, 3]",2
7074,8019634004.jpg,people,"[4, 3, 3, 3, 3, 3, 3, 2, 3, 3]",2
7075,3591208593.jpg,nature,"[3, 4, 3, 3, 3]",2
7076,4551563474.jpg,animals,"[3, 4, 5, 5, 4]",3
7077,470338007.jpg,animals,"[5, 3, 4, 2, 4]",3
7078,1106192799.jpg,urban,"[3, 3, 4, 3, 4, 4]",3
7079,5271949425.jpg,nature,"[4, 4, 3, 4, 5, 3, 4, 4, 2, 4]",3
7080,8532766536.jpg,people,"[5, 4, 4, 5, 4]",3
7081,8148476288.jpg,people,"[3, 3, 4, 3, 3]",2
7082,4556252493.jpg,nature,"[3, 5, 4, 4, 3]",3
7083,7979825240.jpg,people,"[4, 4, 4, 3, 3]",3
7084,503057677.jpg,people,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",1
7085,3806269557.jpg,animals,"[4, 4, 5, 5, 4]",3
7086,307928976.jpg,people,"[4, 3, 3, 3, 3, 3, 3, 3, 3, 3]",2
7087,3766217617.jpg,urban,"[3, 3, 4, 3, 2, 3]",2
7088,7536362850.jpg,animals,"[5, 4, 3, 3, 5, 4]",3
7089,8030647217.jpg,animals,"[5, 5, 3, 4, 5, 4, 4, 5, 4, 3]",3
7090,7156211249.jpg,people,"[3, 3, 3, 3, 3]",2
7091,3099069395.jpg,animals,"[3, 3, 3, 3, 3]",2
7092,291747206.jpg,nature,"[3, 3, 4, 3, 4]",2
7093,7906863688.jpg,people,"[3, 4, 4, 3, 4]",3
7094,2402860858.jpg,urban,"[4, 4, 4, 3, 5, 4, 4, 4, 3, 4]",3
7095,8227455292.jpg,people,"[2, 3, 3, 4, 2]",2
7096,1415366104.jpg,nature,"[3, 3, 4, 3, 3]",2
7097,2847580053.jpg,people,"[4, 5, 5, 4, 5]",4
7098,392858195.jpg,animals,"[3, 3, 3, 4, 3, 3, 3, 3, 3, 3]",2
7099,4307458747.jpg,animals,"[3, 2, 2, 2, 3]",1
7100,7958433542.jpg,people,"[4, 4, 3, 4, 3]",3
7101,3633002627.jpg,animals,"[3, 3, 3, 4, 3, 4]",2
7102,8427155816.jpg,people,"[4, 3, 3, 3, 3]",2
7103,5942356631.jpg,people,"[3, 3, 3, 3, 3]",2
7104,6579455335.jpg,urban,"[3, 4, 4, 4, 4]",3
7105,5060246672.jpg,nature,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",2
7106,1260617938.jpg,nature,"[3, 3, 3, 3, 3]",2
7107,8026299514.jpg,animals,"[3, 4, 4, 4, 4]",3
7108,4139467092.jpg,urban,"[3, 4, 3, 2, 3, 3, 3]",2
7109,3002273030.jpg,nature,"[3, 3, 3, 3, 3]",2
7110,5058615040.jpg,people,"[3, 3, 3, 3, 3]",2
7111,23637873.jpg,people,"[3, 2, 3, 4, 2]",2
7112,5551379784.jpg,animals,"[3, 3, 3, 3, 3]",2
7113,3888829197.jpg,people,"[4, 3, 4, 3, 3]",2
7114,6150446170.jpg,people,"[4, 4, 4, 3, 4]",3
7115,2369535690.jpg,urban,"[5, 5, 4, 4, 5]",4
7116,421866373.jpg,animals,"[4, 5, 4, 4, 4, 5]",3
7117,3514266784.jpg,nature,"[3, 3, 3, 3, 3]",2
7118,2416607556.jpg,animals,"[4, 4, 4, 4, 4, 5, 4]",3
7119,6066356725.jpg,nature,"[3, 3, 3, 3, 3]",2
7120,6331965357.jpg,people,"[4, 3, 3, 4, 3]",2
7121,3533033514.jpg,animals,"[3, 4, 3, 3, 3]",2
7122,7187232413.jpg,people,"[3, 4, 4, 3, 3]",2
7123,8019643968.jpg,people,"[3, 3, 3, 3, 3]",2
7124,8143898803.jpg,animals,"[4, 4, 5, 4, 5]",3
7125,3680526697.jpg,urban,"[4, 3, 4, 4, 4]",3
7126,7176676024.jpg,people,"[3, 3, 4, 3, 3]",2
7127,1765613329.jpg,people,"[3, 3, 3, 3, 3]",2
7128,8416061748.jpg,animals,"[2, 5, 2, 4, 3, 3, 3, 4, 3, 4]",2
7129,2582299930.jpg,nature,"[3, 3, 3, 3, 3]",2
7130,2303494527.jpg,animals,"[3, 4, 4, 4, 3]",3
7131,2964229294.jpg,urban,"[3, 3, 3, 3, 3]",2
7132,4982513934.jpg,nature,"[3, 3, 3, 3, 3]",2
7133,7329576794.jpg,animals,"[3, 4, 5, 4, 4]",3
7134,5776059290.jpg,people,"[3, 3, 2, 3, 3]",2
7135,6096643707.jpg,nature,"[4, 4, 3, 5, 4]",3
7136,8228979171.jpg,urban,"[5, 3, 3, 3, 4]",3
7137,4806284726.jpg,nature,"[4, 2, 3, 3, 5]",2
7138,6869926511.jpg,urban,"[3, 3, 4, 3, 4]",2
7139,5329892116.jpg,urban,"[2, 2, 2, 2, 2]",1
7140,8174274900.jpg,animals,"[3, 4, 3, 3, 3]",2
7141,4714112122.jpg,nature,"[3, 3, 3, 4, 3]",2
7142,2697406615.jpg,urban,"[3, 3, 3, 4, 4]",2
7143,60217459.jpg,people,"[3, 3, 3, 3, 4, 3, 4, 3, 3, 3]",2
7144,5398544678.jpg,nature,"[5, 3, 3, 5, 4]",3
7145,4089671342.jpg,urban,"[3, 3, 3, 3, 3]",2
7146,459560058.jpg,animals,"[4, 3, 3, 3, 4]",2
7147,2784370898.jpg,urban,"[3, 4, 3, 4, 5]",3
7148,2410553101.jpg,urban,"[4, 5, 5, 4, 4, 3, 5, 4, 4, 4]",3
7149,5372879381.jpg,urban,"[3, 3, 3, 2, 3]",2
7150,7983218811.jpg,urban,"[3, 3, 3, 3, 3]",2
7151,3282211045.jpg,urban,"[5, 4, 5, 4, 5]",4
7152,6871602847.jpg,animals,"[4, 3, 3, 4, 4, 4, 4]",3
7153,3057029135.jpg,animals,"[3, 2, 4, 3, 3, 4, 4, 3, 3, 3]",2
7154,6793875901.jpg,people,"[4, 3, 3, 2, 3]",2
7155,222302488.jpg,animals,"[2, 3, 2, 3, 2, 3]",1
7156,48765647.jpg,nature,"[4, 4, 2, 3, 4, 3, 3, 5, 3, 4]",3
7157,2096424007.jpg,nature,"[3, 3, 3, 3, 3]",2
7158,7235840468.jpg,urban,"[3, 4, 4, 4, 4]",3
7159,8382797822.jpg,animals,"[4, 4, 5, 5, 5]",4
7160,274246610.jpg,people,"[4, 2, 4, 2, 4]",2
7161,309979805.jpg,people,"[3, 3, 3, 3, 3]",2
7162,3947552696.jpg,nature,"[3, 4, 3, 3, 3]",2
7163,19861408.jpg,nature,"[3, 3, 3, 3, 3]",2
7164,5358764943.jpg,people,"[4, 3, 3, 3, 4]",2
7165,4319118476.jpg,urban,"[3, 4, 3, 3, 4]",2
7166,4319416943.jpg,animals,"[3, 4, 5, 4, 3]",3
7167,2883860496.jpg,urban,"[3, 3, 3, 2, 3]",2
7168,8268480480.jpg,people,"[4, 3, 4, 3, 5]",3
7169,6309240670.jpg,urban,"[5, 5, 5, 3, 4, 5, 5, 4, 5, 4]",3
